P 550, -150, 70, 102, 255, 102, 2, Fourth_Floor
P 550, -125, 50, 0, 204, 0, 2, Third_Floor
P 550, -100, 26, 0, 204, 204, 2, Second_Floor
P 550, -75, 0, 0, 0, 0, 2, First_Floor_(Ground)
P 550, -50, -21, 178, 102, 255, 2, Basement
P 550, -25, -43, 102, 0, 204, 2, Sub_Basement
L 230.0, 81.0, 0.0, 230.0, 82.0, 0.0, 205, 133, 63
L 230.0, 82.0, 0.0, 228.0, 82.0, 0.0, 205, 133, 63
L 230.0, 82.0, 0.0, 230.0, 83.0, 0.0, 205, 133, 63
L 234.0, 81.0, 0.0, 234.0, 82.0, 0.0, 205, 133, 63
L 234.0, 82.0, 0.0, 234.0, 83.0, 0.0, 205, 133, 63
L 253.0, 82.0, 0.0, 253.0, 86.0, 0.0, 0, 0, 0
L 250.0, 81.0, 0.0, 246.0, 81.0, 0.0, 205, 133, 63
L 250.0, 83.0, 0.0, 246.0, 83.0, 0.0, 205, 133, 63
L 244.0, 82.0, 0.0, 244.0, 81.0, 0.0, 0, 0, 0
L 253.0, 82.0, 0.0, 250.0, 82.0, 0.0, 205, 133, 63
L 246.0, 83.0, 0.0, 246.0, 82.0, 0.0, 205, 133, 63
L 246.0, 82.0, 0.0, 244.0, 82.0, 0.0, 205, 133, 63
L 246.0, 82.0, 0.0, 246.0, 81.0, 0.0, 205, 133, 63
L 250.0, 81.0, 0.0, 250.0, 82.0, 0.0, 205, 133, 63
L 250.0, 82.0, 0.0, 250.0, 83.0, 0.0, 205, 133, 63
L 275.0, 82.0, 0.0, 275.0, 86.0, 0.0, 0, 0, 0
L 266.0, 82.0, 0.0, 266.0, 81.0, 0.0, 0, 0, 0
L 266.0, 82.0, 0.0, 268.0, 82.0, 0.0, 205, 133, 63
L 268.0, 83.0, 0.0, 272.0, 83.0, 0.0, 205, 133, 63
L 272.0, 81.0, 0.0, 268.0, 81.0, 0.0, 205, 133, 63
L 268.0, 81.0, 0.0, 268.0, 82.0, 0.0, 205, 133, 63
L 268.0, 82.0, 0.0, 268.0, 83.0, 0.0, 205, 133, 63
L 272.0, 81.0, 0.0, 272.0, 82.0, 0.0, 205, 133, 63
L 272.0, 82.0, 0.0, 275.0, 82.0, 0.0, 205, 133, 63
L 272.0, 82.0, 0.0, 272.0, 83.0, 0.0, 205, 133, 63
L 326.0, 71.0, 0.0, 323.0, 71.0, 0.0, 0, 0, 0
L 326.0, 62.0, 0.0, 330.0, 62.0, 0.0, 0, 0, 0
L 325.0, 64.0, 0.0, 325.0, 68.0, 0.0, 205, 133, 63
L 328.0, 64.0, 0.0, 328.0, 68.0, 0.0, 205, 133, 63
L 325.0, 64.0, 0.0, 326.0, 64.0, 0.0, 205, 133, 63
L 325.0, 68.0, 0.0, 326.0, 68.0, 0.0, 205, 133, 63
L 326.0, 71.0, 0.0, 326.0, 68.0, 0.0, 205, 133, 63
L 326.0, 64.0, 0.0, 328.0, 64.0, 0.0, 205, 133, 63
L 326.0, 68.0, 0.0, 328.0, 68.0, 0.0, 205, 133, 63
L 326.0, 64.0, 0.0, 326.0, 62.0, 0.0, 205, 133, 63
L 324.0, 33.0, 14.0, 324.0, 24.0, 14.0, 0, 204, 204
L 359.0, 33.0, 14.0, 359.0, 24.0, 14.0, 0, 204, 204
L 333.0, 24.0, 14.0, 324.0, 24.0, 14.0, 150, 150, 150
L 350.0, 24.0, 14.0, 359.0, 24.0, 14.0, 150, 150, 150
L 350.0, 13.0, 3.0, 350.0, 12.0, 2.0, 0, 204, 204
L 359.0, 13.0, 3.0, 359.0, 14.0, 4.0, 0, 204, 204
L 350.0, 13.0, 3.0, 359.0, 13.0, 3.0, 150, 150, 150
L 359.0, 20.0, 10.0, 359.0, 21.0, 11.0, 0, 204, 204
L 350.0, 20.0, 10.0, 350.0, 19.0, 9.0, 0, 204, 204
L 359.0, 20.0, 10.0, 350.0, 20.0, 10.0, 150, 150, 150
L 350.0, 11.0, 1.0, 350.0, 10.0, 0.0, 0, 204, 204
L 359.0, 11.0, 1.0, 359.0, 12.0, 2.0, 0, 204, 204
L 350.0, 11.0, 1.0, 359.0, 11.0, 1.0, 150, 150, 150
L 350.0, 17.0, 7.0, 350.0, 16.0, 6.0, 0, 204, 204
L 350.0, 17.0, 7.0, 359.0, 17.0, 7.0, 150, 150, 150
L 350.0, 15.0, 5.0, 350.0, 14.0, 4.0, 0, 204, 204
L 359.0, 15.0, 5.0, 359.0, 16.0, 6.0, 0, 204, 204
L 350.0, 15.0, 5.0, 359.0, 15.0, 5.0, 150, 150, 150
L 350.0, 18.0, 8.0, 350.0, 17.0, 7.0, 0, 204, 204
L 359.0, 18.0, 8.0, 359.0, 19.0, 9.0, 0, 204, 204
L 350.0, 18.0, 8.0, 359.0, 18.0, 8.0, 150, 150, 150
L 350.0, 22.0, 12.0, 350.0, 21.0, 11.0, 0, 204, 204
L 359.0, 22.0, 12.0, 359.0, 23.0, 13.0, 0, 204, 204
L 350.0, 22.0, 12.0, 359.0, 22.0, 12.0, 150, 150, 150
L 359.0, 10.0, 0.0, 359.0, 11.0, 1.0, 0, 204, 204
L 350.0, 12.0, 2.0, 350.0, 11.0, 1.0, 0, 204, 204
L 359.0, 12.0, 2.0, 359.0, 13.0, 3.0, 0, 204, 204
L 350.0, 12.0, 2.0, 359.0, 12.0, 2.0, 150, 150, 150
L 350.0, 14.0, 4.0, 350.0, 13.0, 3.0, 0, 204, 204
L 359.0, 14.0, 4.0, 359.0, 15.0, 5.0, 0, 204, 204
L 350.0, 14.0, 4.0, 359.0, 14.0, 4.0, 150, 150, 150
L 350.0, 16.0, 6.0, 350.0, 15.0, 5.0, 0, 204, 204
L 359.0, 16.0, 6.0, 359.0, 17.0, 7.0, 0, 204, 204
L 350.0, 16.0, 6.0, 359.0, 16.0, 6.0, 150, 150, 150
L 359.0, 17.0, 7.0, 359.0, 18.0, 8.0, 0, 204, 204
L 350.0, 19.0, 9.0, 350.0, 18.0, 8.0, 0, 204, 204
L 359.0, 19.0, 9.0, 359.0, 20.0, 10.0, 0, 204, 204
L 350.0, 19.0, 9.0, 359.0, 19.0, 9.0, 150, 150, 150
L 350.0, 21.0, 11.0, 350.0, 20.0, 10.0, 0, 204, 204
L 359.0, 21.0, 11.0, 359.0, 22.0, 12.0, 0, 204, 204
L 350.0, 21.0, 11.0, 359.0, 21.0, 11.0, 150, 150, 150
L 350.0, 23.0, 13.0, 350.0, 22.0, 12.0, 0, 204, 204
L 359.0, 23.0, 13.0, 359.0, 24.0, 14.0, 0, 204, 204
L 350.0, 23.0, 13.0, 359.0, 23.0, 13.0, 150, 150, 150
L 324.0, 24.0, 14.0, 324.0, 23.0, 13.0, 0, 204, 204
L 333.0, 17.0, 7.0, 333.0, 16.0, 6.0, 0, 204, 204
L 324.0, 17.0, 7.0, 324.0, 16.0, 6.0, 0, 204, 204
L 333.0, 17.0, 7.0, 324.0, 17.0, 7.0, 150, 150, 150
L 333.0, 20.0, 10.0, 333.0, 19.0, 9.0, 0, 204, 204
L 324.0, 20.0, 10.0, 324.0, 19.0, 9.0, 0, 204, 204
L 333.0, 20.0, 10.0, 324.0, 20.0, 10.0, 150, 150, 150
L 333.0, 13.0, 3.0, 333.0, 12.0, 2.0, 0, 204, 204
L 324.0, 13.0, 3.0, 324.0, 12.0, 2.0, 0, 204, 204
L 333.0, 13.0, 3.0, 324.0, 13.0, 3.0, 150, 150, 150
L 333.0, 11.0, 1.0, 333.0, 10.0, 0.0, 0, 204, 204
L 324.0, 11.0, 1.0, 324.0, 10.0, 0.0, 0, 204, 204
L 333.0, 11.0, 1.0, 324.0, 11.0, 1.0, 150, 150, 150
L 333.0, 12.0, 2.0, 333.0, 11.0, 1.0, 0, 204, 204
L 324.0, 12.0, 2.0, 324.0, 11.0, 1.0, 0, 204, 204
L 333.0, 12.0, 2.0, 324.0, 12.0, 2.0, 150, 150, 150
L 333.0, 15.0, 5.0, 333.0, 14.0, 4.0, 0, 204, 204
L 324.0, 15.0, 5.0, 324.0, 14.0, 4.0, 0, 204, 204
L 333.0, 15.0, 5.0, 324.0, 15.0, 5.0, 150, 150, 150
L 324.0, 14.0, 4.0, 324.0, 13.0, 3.0, 0, 204, 204
L 333.0, 14.0, 4.0, 333.0, 13.0, 3.0, 0, 204, 204
L 324.0, 14.0, 4.0, 333.0, 14.0, 4.0, 150, 150, 150
L 333.0, 16.0, 6.0, 333.0, 15.0, 5.0, 0, 204, 204
L 324.0, 16.0, 6.0, 324.0, 15.0, 5.0, 0, 204, 204
L 333.0, 16.0, 6.0, 324.0, 16.0, 6.0, 150, 150, 150
L 324.0, 18.0, 8.0, 324.0, 17.0, 7.0, 0, 204, 204
L 333.0, 18.0, 8.0, 333.0, 17.0, 7.0, 0, 204, 204
L 324.0, 18.0, 8.0, 333.0, 18.0, 8.0, 150, 150, 150
L 324.0, 19.0, 9.0, 324.0, 18.0, 8.0, 0, 204, 204
L 333.0, 19.0, 9.0, 333.0, 18.0, 8.0, 0, 204, 204
L 324.0, 19.0, 9.0, 333.0, 19.0, 9.0, 150, 150, 150
L 333.0, 22.0, 12.0, 333.0, 21.0, 11.0, 0, 204, 204
L 324.0, 22.0, 12.0, 324.0, 21.0, 11.0, 0, 204, 204
L 333.0, 22.0, 12.0, 324.0, 22.0, 12.0, 150, 150, 150
L 324.0, 21.0, 11.0, 324.0, 20.0, 10.0, 0, 204, 204
L 333.0, 21.0, 11.0, 333.0, 20.0, 10.0, 0, 204, 204
L 324.0, 21.0, 11.0, 333.0, 21.0, 11.0, 150, 150, 150
L 333.0, 23.0, 13.0, 333.0, 22.0, 12.0, 0, 204, 204
L 324.0, 23.0, 13.0, 324.0, 22.0, 12.0, 0, 204, 204
L 333.0, 23.0, 13.0, 324.0, 23.0, 13.0, 150, 150, 150
L 347.0, 13.0, 26.0, 336.0, 13.0, 26.0, 150, 150, 150
L 347.0, 13.0, 26.0, 347.0, 2.0, 26.0, 0, 204, 204
L 336.0, 13.0, 26.0, 336.0, 0.0, 26.0, 0, 204, 204
L 347.0, 24.0, 14.0, 350.0, 24.0, 14.0, 0, 204, 204
L 336.0, 24.0, 14.0, 347.0, 24.0, 14.0, 150, 150, 150
L 336.0, 13.0, 26.0, 336.0, 13.0, 25.0, 0, 204, 204
L 347.0, 24.0, 14.0, 347.0, 23.0, 14.0, 0, 204, 204
L 336.0, 18.0, 20.0, 336.0, 19.0, 19.0, 0, 204, 204
L 347.0, 18.0, 20.0, 347.0, 17.0, 20.0, 0, 204, 204
L 336.0, 18.0, 20.0, 347.0, 18.0, 20.0, 150, 150, 150
L 336.0, 15.0, 23.0, 336.0, 16.0, 22.0, 0, 204, 204
L 347.0, 15.0, 23.0, 347.0, 14.0, 23.0, 0, 204, 204
L 336.0, 15.0, 23.0, 347.0, 15.0, 23.0, 150, 150, 150
L 347.0, 14.0, 24.0, 347.0, 13.0, 25.0, 0, 204, 204
L 293.0, 6.0, -21.0, 284.0, 6.0, -21.0, 150, 150, 150
L 319.0, 15.0, 0.0, 319.0, 38.0, 0.0, 0, 0, 0
L 336.0, 14.0, 24.0, 336.0, 15.0, 23.0, 0, 204, 204
L 336.0, 14.0, 24.0, 347.0, 14.0, 24.0, 150, 150, 150
L 336.0, 21.0, 17.0, 336.0, 21.0, 16.0, 0, 204, 204
L 347.0, 21.0, 17.0, 347.0, 20.0, 17.0, 0, 204, 204
L 336.0, 21.0, 17.0, 347.0, 21.0, 17.0, 150, 150, 150
L 336.0, 19.0, 18.0, 336.0, 20.0, 17.0, 0, 204, 204
L 347.0, 19.0, 18.0, 347.0, 19.0, 19.0, 0, 204, 204
L 336.0, 19.0, 18.0, 347.0, 19.0, 18.0, 150, 150, 150
L 336.0, 17.0, 21.0, 336.0, 17.0, 20.0, 0, 204, 204
L 347.0, 17.0, 21.0, 347.0, 16.0, 22.0, 0, 204, 204
L 336.0, 17.0, 21.0, 347.0, 17.0, 21.0, 150, 150, 150
L 336.0, 22.0, 15.0, 336.0, 23.0, 14.0, 0, 204, 204
L 347.0, 22.0, 15.0, 347.0, 21.0, 16.0, 0, 204, 204
L 336.0, 22.0, 15.0, 347.0, 22.0, 15.0, 150, 150, 150
L 336.0, 23.0, 14.0, 336.0, 24.0, 14.0, 0, 204, 204
L 347.0, 23.0, 14.0, 347.0, 22.0, 15.0, 0, 204, 204
L 336.0, 23.0, 14.0, 347.0, 23.0, 14.0, 150, 150, 150
L 336.0, 21.0, 16.0, 336.0, 22.0, 15.0, 0, 204, 204
L 347.0, 21.0, 16.0, 347.0, 21.0, 17.0, 0, 204, 204
L 336.0, 21.0, 16.0, 347.0, 21.0, 16.0, 150, 150, 150
L 336.0, 20.0, 17.0, 336.0, 21.0, 17.0, 0, 204, 204
L 347.0, 20.0, 17.0, 347.0, 19.0, 18.0, 0, 204, 204
L 336.0, 20.0, 17.0, 347.0, 20.0, 17.0, 150, 150, 150
L 336.0, 19.0, 19.0, 336.0, 19.0, 18.0, 0, 204, 204
L 347.0, 19.0, 19.0, 347.0, 18.0, 20.0, 0, 204, 204
L 336.0, 19.0, 19.0, 347.0, 19.0, 19.0, 150, 150, 150
L 336.0, 17.0, 20.0, 336.0, 18.0, 20.0, 0, 204, 204
L 347.0, 17.0, 20.0, 347.0, 17.0, 21.0, 0, 204, 204
L 336.0, 17.0, 20.0, 347.0, 17.0, 20.0, 150, 150, 150
L 336.0, 16.0, 22.0, 336.0, 17.0, 21.0, 0, 204, 204
L 347.0, 16.0, 22.0, 347.0, 15.0, 23.0, 0, 204, 204
L 336.0, 16.0, 22.0, 347.0, 16.0, 22.0, 150, 150, 150
L 347.0, 14.0, 23.0, 347.0, 14.0, 24.0, 0, 204, 204
L 336.0, 15.0, 23.0, 347.0, 14.0, 23.0, 150, 150, 150
L 336.0, 13.0, 25.0, 336.0, 14.0, 24.0, 0, 204, 204
L 347.0, 13.0, 25.0, 347.0, 13.0, 26.0, 0, 204, 204
L 336.0, 13.0, 25.0, 347.0, 13.0, 25.0, 150, 150, 150
L 319.0, 15.0, 0.0, 304.0, 16.0, 0.0, 150, 150, 150
L 304.0, 1.0, -13.0, 304.0, 2.0, -11.0, 178, 102, 255
L 319.0, 1.0, -13.0, 319.0, 2.0, -11.0, 178, 102, 255
L 319.0, 8.0, -6.0, 319.0, 9.0, -4.0, 178, 102, 255
L 304.0, 8.0, -6.0, 304.0, 10.0, -4.0, 178, 102, 255
L 319.0, 8.0, -6.0, 304.0, 8.0, -6.0, 150, 150, 150
L 304.0, 4.0, -9.0, 304.0, 6.0, -8.0, 178, 102, 255
L 319.0, 4.0, -9.0, 319.0, 6.0, -8.0, 178, 102, 255
L 304.0, 4.0, -9.0, 319.0, 4.0, -9.0, 150, 150, 150
L 319.0, 11.0, -3.0, 319.0, 13.0, -1.0, 178, 102, 255
L 304.0, 12.0, -3.0, 304.0, 14.0, -1.0, 178, 102, 255
L 319.0, 11.0, -3.0, 304.0, 12.0, -3.0, 150, 150, 150
L 304.0, 10.0, -4.0, 304.0, 12.0, -3.0, 178, 102, 255
L 319.0, 9.0, -4.0, 319.0, 11.0, -3.0, 178, 102, 255
L 304.0, 10.0, -4.0, 319.0, 9.0, -4.0, 150, 150, 150
L 304.0, 14.0, -1.0, 304.0, 16.0, 0.0, 178, 102, 255
L 319.0, 13.0, -1.0, 319.0, 15.0, 0.0, 178, 102, 255
L 304.0, 14.0, -1.0, 319.0, 13.0, -1.0, 150, 150, 150
L 304.0, 6.0, -8.0, 304.0, 8.0, -6.0, 178, 102, 255
L 319.0, 6.0, -8.0, 319.0, 8.0, -6.0, 178, 102, 255
L 304.0, 6.0, -8.0, 319.0, 6.0, -8.0, 150, 150, 150
L 304.0, 2.0, -11.0, 304.0, 4.0, -9.0, 178, 102, 255
L 319.0, 2.0, -11.0, 319.0, 4.0, -9.0, 178, 102, 255
L 304.0, 2.0, -11.0, 319.0, 2.0, -11.0, 150, 150, 150
L 284.0, 6.0, -21.0, 284.0, 4.0, -20.0, 178, 102, 255
L 293.0, -7.0, -14.0, 293.0, -5.0, -14.0, 178, 102, 255
L 293.0, 0.0, -17.0, 293.0, 1.0, -18.0, 178, 102, 255
L 284.0, 0.0, -17.0, 284.0, -2.0, -16.0, 178, 102, 255
L 293.0, 0.0, -17.0, 284.0, 0.0, -17.0, 150, 150, 150
L 284.0, -3.0, -15.0, 284.0, -5.0, -14.0, 178, 102, 255
L 293.0, -3.0, -15.0, 293.0, -2.0, -16.0, 178, 102, 255
L 284.0, -3.0, -15.0, 293.0, -3.0, -15.0, 150, 150, 150
L 293.0, 2.0, -19.0, 293.0, 4.0, -20.0, 178, 102, 255
L 284.0, 2.0, -19.0, 284.0, 1.0, -18.0, 178, 102, 255
L 293.0, 2.0, -19.0, 284.0, 2.0, -19.0, 150, 150, 150
L 293.0, 4.0, -20.0, 293.0, 6.0, -21.0, 178, 102, 255
L 284.0, 4.0, -20.0, 284.0, 2.0, -19.0, 178, 102, 255
L 293.0, 4.0, -20.0, 284.0, 4.0, -20.0, 150, 150, 150
L 284.0, 1.0, -18.0, 284.0, 0.0, -17.0, 178, 102, 255
L 293.0, 1.0, -18.0, 293.0, 2.0, -19.0, 178, 102, 255
L 284.0, 1.0, -18.0, 293.0, 1.0, -18.0, 150, 150, 150
L 293.0, -2.0, -16.0, 293.0, 0.0, -17.0, 178, 102, 255
L 284.0, -2.0, -16.0, 284.0, -3.0, -15.0, 178, 102, 255
L 293.0, -2.0, -16.0, 284.0, -2.0, -16.0, 150, 150, 150
L 284.0, -5.0, -14.0, 284.0, -7.0, -14.0, 178, 102, 255
L 293.0, -5.0, -14.0, 293.0, -3.0, -15.0, 178, 102, 255
L 284.0, -5.0, -14.0, 293.0, -5.0, -14.0, 150, 150, 150
L 224.0, -7.0, -21.0, 224.0, -16.0, -21.0, 178, 102, 255
L 215.0, -16.0, -21.0, 224.0, -16.0, -21.0, 178, 102, 255
L 215.0, -45.0, -21.0, 224.0, -45.0, -21.0, 178, 102, 255
L 224.0, -49.0, -21.0, 224.0, -45.0, -21.0, 178, 102, 255
L 180.0, 86.0, 26.0, 180.0, 107.0, 26.0, 0, 204, 204
L 215.0, 107.0, 26.0, 180.0, 107.0, 26.0, 0, 204, 204
L 192.0, 45.0, 26.0, 192.0, 46.0, 26.0, 0, 204, 204
L 180.0, 48.0, 26.0, 192.0, 48.0, 26.0, 0, 204, 204
L 198.0, 45.0, 26.0, 194.0, 45.0, 26.0, 205, 133, 63
L 194.0, 48.0, 26.0, 198.0, 48.0, 26.0, 205, 133, 63
L 201.0, 46.0, 26.0, 201.0, 45.0, 26.0, 0, 204, 204
L 192.0, 46.0, 26.0, 192.0, 48.0, 26.0, 0, 204, 204
L 201.0, 46.0, 26.0, 198.0, 46.0, 26.0, 205, 133, 63
L 194.0, 45.0, 26.0, 194.0, 46.0, 26.0, 205, 133, 63
L 194.0, 46.0, 26.0, 192.0, 46.0, 26.0, 205, 133, 63
L 194.0, 46.0, 26.0, 194.0, 48.0, 26.0, 205, 133, 63
L 198.0, 48.0, 26.0, 198.0, 46.0, 26.0, 205, 133, 63
L 198.0, 46.0, 26.0, 198.0, 45.0, 26.0, 205, 133, 63
L 230.0, 48.0, 26.0, 234.0, 48.0, 26.0, 205, 133, 63
L 234.0, 45.0, 26.0, 230.0, 45.0, 26.0, 205, 133, 63
L 228.0, 46.0, 26.0, 228.0, 48.0, 26.0, 0, 204, 204
L 237.0, 46.0, 26.0, 237.0, 45.0, 26.0, 0, 204, 204
L 228.0, 46.0, 26.0, 230.0, 46.0, 26.0, 205, 133, 63
L 234.0, 45.0, 26.0, 234.0, 46.0, 26.0, 205, 133, 63
L 234.0, 46.0, 26.0, 237.0, 46.0, 26.0, 205, 133, 63
L 234.0, 46.0, 26.0, 234.0, 48.0, 26.0, 205, 133, 63
L 230.0, 48.0, 26.0, 230.0, 46.0, 26.0, 205, 133, 63
L 230.0, 46.0, 26.0, 230.0, 45.0, 26.0, 205, 133, 63
L 266.0, 48.0, 26.0, 270.0, 48.0, 26.0, 205, 133, 63
L 270.0, 45.0, 26.0, 266.0, 45.0, 26.0, 205, 133, 63
L 273.0, 46.0, 26.0, 273.0, 45.0, 26.0, 0, 204, 204
L 264.0, 46.0, 26.0, 264.0, 48.0, 26.0, 0, 204, 204
L 273.0, 46.0, 26.0, 270.0, 46.0, 26.0, 205, 133, 63
L 266.0, 45.0, 26.0, 266.0, 46.0, 26.0, 205, 133, 63
L 266.0, 46.0, 26.0, 264.0, 46.0, 26.0, 205, 133, 63
L 266.0, 46.0, 26.0, 266.0, 48.0, 26.0, 205, 133, 63
L 270.0, 48.0, 26.0, 270.0, 46.0, 26.0, 205, 133, 63
L 270.0, 46.0, 26.0, 270.0, 45.0, 26.0, 205, 133, 63
L 337.0, 49.0, 26.0, 337.0, 45.0, 26.0, 0, 204, 204
L 311.0, 49.0, 26.0, 311.0, 45.0, 26.0, 0, 204, 204
L 311.0, 45.0, 26.0, 337.0, 45.0, 26.0, 0, 204, 204
L 213.0, 22.0, 38.0, 213.0, 33.0, 38.0, 0, 204, 0
L 180.0, 33.0, 38.0, 180.0, 22.0, 38.0, 0, 204, 0
L 191.0, 22.0, 38.0, 180.0, 22.0, 38.0, 150, 150, 150
L 180.0, 22.0, 38.0, 180.0, 21.0, 37.0, 0, 204, 0
L 180.0, 20.0, 36.0, 180.0, 19.0, 35.0, 0, 204, 0
L 180.0, 21.0, 37.0, 180.0, 20.0, 36.0, 0, 204, 0
L 180.0, 19.0, 35.0, 180.0, 18.0, 34.0, 0, 204, 0
L 180.0, 18.0, 34.0, 180.0, 17.0, 33.0, 0, 204, 0
L 180.0, 17.0, 33.0, 180.0, 16.0, 32.0, 0, 204, 0
L 180.0, 16.0, 32.0, 180.0, 15.0, 31.0, 0, 204, 0
L 180.0, 15.0, 31.0, 180.0, 14.0, 30.0, 0, 204, 0
L 180.0, 14.0, 30.0, 180.0, 13.0, 29.0, 0, 204, 0
L 180.0, 13.0, 29.0, 180.0, 12.0, 28.0, 0, 204, 0
L 180.0, 12.0, 28.0, 180.0, 11.0, 27.0, 0, 204, 0
L 180.0, 11.0, 27.0, 180.0, 10.0, 26.0, 0, 204, 0
L 213.0, 11.0, 50.0, 202.0, 11.0, 50.0, 150, 150, 150
L 202.0, 0.0, 50.0, 202.0, 11.0, 50.0, 0, 204, 0
L 202.0, 22.0, 38.0, 202.0, 21.0, 38.0, 0, 204, 0
L 213.0, 22.0, 38.0, 213.0, 21.0, 38.0, 0, 204, 0
L 213.0, 16.0, 44.0, 213.0, 15.0, 44.0, 0, 204, 0
L 202.0, 16.0, 44.0, 202.0, 15.0, 44.0, 0, 204, 0
L 213.0, 16.0, 44.0, 202.0, 16.0, 44.0, 150, 150, 150
L 213.0, 19.0, 41.0, 213.0, 18.0, 41.0, 0, 204, 0
L 202.0, 19.0, 41.0, 202.0, 18.0, 41.0, 0, 204, 0
L 213.0, 19.0, 41.0, 202.0, 19.0, 41.0, 150, 150, 150
L 213.0, 13.0, 47.0, 202.0, 13.0, 47.0, 150, 150, 150
L 213.0, 15.0, 45.0, 213.0, 14.0, 46.0, 0, 204, 0
L 202.0, 15.0, 45.0, 202.0, 14.0, 46.0, 0, 204, 0
L 213.0, 15.0, 45.0, 202.0, 15.0, 45.0, 150, 150, 150
L 213.0, 17.0, 42.0, 213.0, 17.0, 43.0, 0, 204, 0
L 202.0, 17.0, 42.0, 202.0, 17.0, 43.0, 0, 204, 0
L 213.0, 17.0, 42.0, 202.0, 17.0, 42.0, 150, 150, 150
L 213.0, 20.0, 39.0, 213.0, 19.0, 40.0, 0, 204, 0
L 202.0, 20.0, 39.0, 202.0, 19.0, 40.0, 0, 204, 0
L 213.0, 20.0, 39.0, 202.0, 20.0, 39.0, 150, 150, 150
L 213.0, 12.0, 48.0, 213.0, 11.0, 49.0, 0, 204, 0
L 202.0, 12.0, 48.0, 202.0, 11.0, 49.0, 0, 204, 0
L 213.0, 12.0, 48.0, 202.0, 12.0, 48.0, 150, 150, 150
L 213.0, 21.0, 38.0, 213.0, 20.0, 39.0, 0, 204, 0
L 202.0, 21.0, 38.0, 202.0, 20.0, 39.0, 0, 204, 0
L 213.0, 21.0, 38.0, 202.0, 21.0, 38.0, 150, 150, 150
L 213.0, 19.0, 40.0, 213.0, 19.0, 41.0, 0, 204, 0
L 202.0, 19.0, 40.0, 202.0, 19.0, 41.0, 0, 204, 0
L 213.0, 19.0, 40.0, 202.0, 19.0, 40.0, 150, 150, 150
L 213.0, 18.0, 41.0, 213.0, 17.0, 42.0, 0, 204, 0
L 202.0, 18.0, 41.0, 202.0, 17.0, 42.0, 0, 204, 0
L 213.0, 18.0, 41.0, 202.0, 18.0, 41.0, 150, 150, 150
L 213.0, 17.0, 43.0, 213.0, 16.0, 44.0, 0, 204, 0
L 202.0, 17.0, 43.0, 202.0, 16.0, 44.0, 0, 204, 0
L 213.0, 17.0, 43.0, 202.0, 17.0, 43.0, 150, 150, 150
L 213.0, 15.0, 44.0, 213.0, 15.0, 45.0, 0, 204, 0
L 202.0, 15.0, 44.0, 202.0, 15.0, 45.0, 0, 204, 0
L 213.0, 15.0, 44.0, 202.0, 15.0, 44.0, 150, 150, 150
L 213.0, 14.0, 46.0, 213.0, 13.0, 47.0, 0, 204, 0
L 202.0, 14.0, 46.0, 202.0, 13.0, 47.0, 0, 204, 0
L 213.0, 14.0, 46.0, 202.0, 14.0, 46.0, 150, 150, 150
L 213.0, 13.0, 47.0, 213.0, 12.0, 48.0, 0, 204, 0
L 202.0, 13.0, 47.0, 202.0, 12.0, 48.0, 0, 204, 0
L 202.0, 11.0, 49.0, 202.0, 11.0, 50.0, 0, 204, 0
L 213.0, 11.0, 49.0, 213.0, 11.0, 50.0, 0, 204, 0
L 202.0, 11.0, 49.0, 213.0, 11.0, 49.0, 150, 150, 150
L 189.0, 36.0, 70.0, 189.0, 47.0, 70.0, 150, 150, 150
L 180.0, 47.0, 70.0, 189.0, 47.0, 70.0, 102, 255, 102
L 209.0, 47.0, 50.0, 208.0, 47.0, 51.0, 102, 255, 102
L 190.0, 47.0, 69.0, 189.0, 47.0, 70.0, 102, 255, 102
L 191.0, 47.0, 68.0, 190.0, 47.0, 69.0, 102, 255, 102
L 192.0, 47.0, 67.0, 191.0, 47.0, 68.0, 102, 255, 102
L 193.0, 47.0, 66.0, 192.0, 47.0, 67.0, 102, 255, 102
L 194.0, 47.0, 65.0, 193.0, 47.0, 66.0, 102, 255, 102
L 195.0, 47.0, 64.0, 194.0, 47.0, 65.0, 102, 255, 102
L 196.0, 47.0, 63.0, 195.0, 47.0, 64.0, 102, 255, 102
L 197.0, 47.0, 62.0, 196.0, 47.0, 63.0, 102, 255, 102
L 198.0, 47.0, 61.0, 197.0, 47.0, 62.0, 102, 255, 102
L 199.0, 47.0, 60.0, 198.0, 47.0, 61.0, 102, 255, 102
L 200.0, 47.0, 59.0, 199.0, 47.0, 60.0, 102, 255, 102
L 201.0, 47.0, 58.0, 200.0, 47.0, 59.0, 102, 255, 102
L 202.0, 47.0, 57.0, 201.0, 47.0, 58.0, 102, 255, 102
L 203.0, 47.0, 56.0, 202.0, 47.0, 57.0, 102, 255, 102
L 204.0, 47.0, 55.0, 203.0, 47.0, 56.0, 102, 255, 102
L 205.0, 47.0, 54.0, 204.0, 47.0, 55.0, 102, 255, 102
L 206.0, 47.0, 53.0, 205.0, 47.0, 54.0, 102, 255, 102
L 207.0, 47.0, 52.0, 206.0, 47.0, 53.0, 102, 255, 102
L 208.0, 47.0, 51.0, 207.0, 47.0, 52.0, 102, 255, 102
L 324.0, -86.0, 70.0, 324.0, -92.0, 70.0, 205, 133, 63
L 321.0, -86.0, 70.0, 321.0, -92.0, 70.0, 205, 133, 63
